id,name,artistString,songType,publishDate,lengthSeconds,favoritedTimes,ratingScore,status
117540,クウを切る、空の旋律,PIA feat. Lily,Original,2014-03-11T00:00:00Z,314,1,3,Finished
112395,貝殻,"四半世紀P, ひよこみくる。 feat. 結月ゆかり, KAITO",Original,2014-03-11T00:00:00Z,247,0,0,Finished
105169,한밤의꿈,칙쇼네코 feat. SeeU (Korean),Original,2014-03-11T00:00:00Z,134,1,3,Finished
99838,Wishing Stars,Various artists,Original,2014-03-11T00:00:00Z,249,0,0,Finished
81421,痛みのレクイエム,"D-∞, 牡丹 feat. IA",Original,2014-03-11T00:00:00Z,199,0,0,Finished
70600,C,金谷 feat. 桃音モモ,Original,2014-03-11T00:00:00Z,314,1,7,Finished
67940,Solitaria Agonía,"Jezoyam, Takemura Kimz feat. MAIKA",Original,2014-03-11T00:00:00Z,212,0,0,Finished
67931,Yo te espero (Pan con Chocolate - Episodio 0),AlexTrip Sands feat. MAIKA,Original,2014-03-11T00:00:00Z,275,2,16,Finished
62761,Anti Selector,糞田舎P feat. 初音ミク,Original,2014-07-31T00:00:00Z,230,1,9,Finished
32024,Beyond the Horizon,ニシジマユーキ feat. IA,Original,2014-07-31T00:00:00Z,391,4,16,Finished
908209,eternal,nwnw feat. 戯歌ラカン,Original,2014-07-30T00:00:00Z,252,0,0,Finished
890565,난 노래해 ~수컷매미의 노래~,넵투리 feat. SeeU (Korean),Original,2014-07-30T00:00:00Z,283,0,0,Finished
879021,WISH,りお feat. 初音ミク,Original,2014-07-30T00:00:00Z,240,0,0,Finished
724774,機械時計式カレイドスコープ,活動休止中のレミマコネ feat. 鏡音リン,Original,2014-07-30T00:00:00Z,309,0,0,Finished
720818,Worker Safety,moderate feat. IA,Original,2014-07-30T00:00:00Z,214,0,0,Finished
682150,Clear Color,ランダムP feat. 重音テト,Original,2014-07-30T00:00:00Z,290,0,0,Finished
624769,空花火,datenohokori feat. 初音ミク,Original,2014-07-30T00:00:00Z,249,0,0,Finished
624616,時よ,"Aポエット feat. 重音テト, 唄音ウタ",Original,2014-07-30T00:00:00Z,176,0,0,Finished
75089,ビスクドールのルネ,るえいぴ feat. 初音ミク V3 (Unknown),Original,2014-04-22T00:00:00Z,305,0,0,Finished
60788,底抜けBLUE,夢叶1010 feat. 初音ミク,Original,2014-04-22T00:00:00Z,263,0,0,Finished
56687,いつかどこかで,渡子ユキ feat. SF-A2 開発コード miki,Original,2014-04-22T00:00:00Z,183,0,0,Finished
55199,レトロイメライ,TaKU.K feat. GUMI,Original,2014-04-22T00:00:00Z,222,0,0,Finished
55196,君を見た光,ヒッキーP feat. 鏡音リン,Original,2014-04-22T00:00:00Z,166,9,45,Finished
55195,ミゾレナミダ,6410 feat. 雪歌ユフ,Original,2014-04-22T00:00:00Z,315,1,3,Finished
55194,ゆくえ知れず,今日犬 feat. 初音ミク,Original,2014-04-22T00:00:00Z,210,0,0,Finished
55192,らっきー☆ですとろいやー,綿飴 feat. 初音ミク V3 (Solid),Original,2014-04-22T00:00:00Z,193,0,0,Finished
55191,茜色の街,ペココ feat. GUMI,Original,2014-04-22T00:00:00Z,234,1,3,Finished
55118,曲芸女王様,TaKa NoMe feat. 巡音ルカ,Original,2014-04-22T00:00:00Z,226,0,4,Finished
706589,Naughty Girl,"礒合穂高, UZ feat. 初音ミク, IA",Original,2014-07-19T00:00:00Z,240,0,0,Finished
698907,迷宮日誌,とびP feat. 初音ミク,Original,2014-07-19T00:00:00Z,159,0,0,Finished
633483,僕なりのプロポーズ,進藤博之 feat. 初音ミク,Original,2014-07-19T00:00:00Z,250,0,0,Finished
633482,情けない僕,進藤博之 feat. 初音ミク,Original,2014-07-19T00:00:00Z,218,0,0,Finished
633481,誠ある人であれ,進藤博之 feat. 初音ミク,Original,2014-07-19T00:00:00Z,234,0,0,Finished
624645,爬虫類,"Aポエット feat. 重音テト, 唄音ウタ",Original,2014-07-19T00:00:00Z,243,0,0,Finished
624630,猫声,"Aポエット feat. 重音テト, 唄音ウタ",Original,2014-07-19T00:00:00Z,210,0,0,Finished
392817,キマグレプレゼント,のわうささ feat. IA,Original,2014-07-19T00:00:00Z,112,0,0,Finished
344008,青葉と疾走,ぞうきん feat. 初音ミク,Original,2014-07-19T00:00:00Z,243,0,0,Finished
332404,扶桑のあした,エクライト feat. 東北ずん子,Original,2014-07-19T00:00:00Z,213,0,0,Finished
52861,ファンタジー～夢見る想い～,U-ji feat. 初音ミク,Original,2014-04-27T00:00:00Z,311,0,0,Finished
52862,あたらしい街,あつぞうくん feat. 初音ミク,Original,2014-04-27T00:00:00Z,279,1,7,Finished
52863,ending,"あつぞうくん, れいな",Original,2014-04-27T00:00:00Z,56,0,0,Finished
52853,Dear my doll,OSTER project feat. KAITO,Original,2014-04-27T00:00:00Z,277,0,2,Finished
52844,プラタナス,ざわぴー feat. GUMI,Original,2014-04-27T00:00:00Z,222,0,0,Finished
52843,Don't you know? 知りたいの,ベーコンP feat. GUMI,Original,2014-04-27T00:00:00Z,208,0,0,Finished
51482,stalker,じろうす feat. GUMI,Original,2014-04-27T00:00:00Z,0,0,0,Draft
51483,Insulation,"yaka feat. 鏡音リン, 破壊音マイコ",Original,2014-04-27T00:00:00Z,135,4,14,Finished
51484,DisposableEncounters,"くろいはるき feat. 鏡音リン, 兎眠りおん",Original,2014-04-27T00:00:00Z,222,1,5,Finished
51487,Life of morons,くろいはるき feat. 兎眠りおん,Original,2014-04-27T00:00:00Z,207,1,5,Finished
472983,はじまりの終わり,あきんど feat. さとうささら,Original,2014-04-27T00:00:00Z,131,0,0,Finished
462703,えりこの晩飯,ebi feat. 蒼姫ラピス,Original,2014-04-27T00:00:00Z,328,0,0,Finished
431076,おかあさん,てんき feat. 鏡音リン,Original,2014-04-27T00:00:00Z,225,0,0,Finished
418712,Sweet Harmony,"ふじたつP feat. 初音ミク, 巡音ルカ",Original,2014-04-27T00:00:00Z,356,0,0,Finished
377349,花と音楽とnaturalWORLD,"ヨマ, 木下めろん feat. 結月ゆかり",Original,2014-04-27T00:00:00Z,207,0,0,Finished
372390,サクラサワイダ,綴。 feat. さとうささら,Original,2014-04-27T00:00:00Z,209,0,0,Finished
358754,ロールパンダンス,とっぽP feat. 鏡音レン,Original,2014-04-27T00:00:00Z,0,0,0,Finished
358753,捏象／現象,とっぽP feat. 鏡音レン,Original,2014-04-27T00:00:00Z,0,0,0,Finished
358752,ラワライカン,とっぽP feat. 鏡音レン,Original,2014-04-27T00:00:00Z,0,0,0,Finished
358751,シークレット黒子ダイル,とっぽP feat. 鏡音レン,Original,2014-04-27T00:00:00Z,0,0,0,Finished
78501,Mine,PuFFcorn feat. 洛天依,Original,2014-12-25T00:00:00Z,238,1,5,Finished
76853,ＲＰＧクリスマス,とある中間管理職 feat. 初音ミク,Original,2014-12-25T00:00:00Z,83,0,2,Finished
76768,良い子のための爆発しないX'mas,no_my feat. 初音ミク,Original,2014-12-25T00:00:00Z,295,0,4,Finished
76767,Love You More (Than Words Can Say),Alice In Black feat. AVANNA,Original,2014-12-25T00:00:00Z,163,1,3,Finished
76725,ネガティブキャンペーン,残響P feat. 鏡音リン,Original,2014-12-25T00:00:00Z,197,2,12,Finished
76700,Enseñanza De Amor [Especial Original De Navidad],AJ/Music feat. various,Original,2014-12-25T00:00:00Z,276,0,0,Finished
76699,Pr☆messe,"SHINDEHAI, Phundrak feat. ALYS",Original,2014-12-25T00:00:00Z,296,2,14,Finished
76661,LANIAKEA,coralmines feat. 初音ミク V3 (English),Original,2014-12-25T00:00:00Z,428,3,21,Finished
931413,月蝕コンクリフト,零時十分 feat. 初音ミク,Original,2014-12-24T00:00:00Z,251,0,0,Finished
926974,目に見える世界,台所 feat. 初音ミク,Original,2014-12-24T00:00:00Z,221,0,0,Finished
907087,Eternal Red,"九条 わた feat. IA, GUMI",Original,2014-04-20T00:00:00Z,211,0,0,Finished
897322,真夜中に,tern feat. 初音ミク V3 (Unknown),Original,2014-04-20T00:00:00Z,82,0,0,Finished
833617,ミザリィ,グンマーＰ feat. 滲音かこい,Original,2014-04-20T00:00:00Z,250,0,0,Finished
810599,MINA LIAR,H.tadanozomi feat. 初音ミク,Original,2014-04-20T00:00:00Z,218,0,0,Finished
744460,ミジュク星人,hisa5 feat. Sinsy (Unknown),Original,2014-04-20T00:00:00Z,223,0,0,Finished
724711,向日葵,"かっつん♪ feat. GUMI, 結月ゆかり",Original,2014-04-20T00:00:00Z,214,0,0,Finished
711493,serial killer from hell,自由-ｐ feat. 巡音ルカ,Original,2014-04-20T00:00:00Z,166,0,0,Finished
706005,恋々歌,とB feat. 鏡音レン,Original,2014-04-20T00:00:00Z,195,0,0,Finished
704419,恋とは似て非なるもの,kozzy feat. 初音ミク Append (Dark),Original,2014-04-20T00:00:00Z,281,0,0,Finished
699363,エターナルファイト,starryfall feat. KAITO,Original,2014-04-20T00:00:00Z,181,0,0,Finished
106756,ワンダーランドと錻,クロワッサンシカゴ feat. 初音ミク,Original,2015-11-20T00:00:00Z,147,0,2,Finished
106757,海底ラボラトリ,クロワッサンシカゴ feat. 初音ミク,Original,2015-11-20T00:00:00Z,172,1,9,Finished
106758,誕生日,クロワッサンシカゴ feat. 初音ミク,Original,2015-11-20T00:00:00Z,219,1,13,Finished
106759,ソファの上で,クロワッサンシカゴ feat. 初音ミク,Original,2015-11-20T00:00:00Z,189,0,2,Finished
106760,光の海,クロワッサンシカゴ feat. 初音ミク,Original,2015-11-20T00:00:00Z,242,0,2,Finished
106747,開拓と掃除,クロワッサンシカゴ feat. 初音ミク,Original,2015-11-20T00:00:00Z,265,0,2,Finished
106748,ある鼎談,クロワッサンシカゴ feat. 初音ミク,Original,2015-11-20T00:00:00Z,205,0,2,Finished
106749,衒学,クロワッサンシカゴ feat. 初音ミク,Original,2015-11-20T00:00:00Z,268,0,2,Finished
106750,発明家A,クロワッサンシカゴ feat. 初音ミク,Original,2015-11-20T00:00:00Z,174,0,2,Finished
106751,オプアート,クロワッサンシカゴ feat. 初音ミク,Original,2015-11-20T00:00:00Z,176,0,2,Finished
91580,終わらないレインフォール,"牙音, まずらぼ feat. 狼音アロ",Original,2015-07-13T00:00:00Z,300,2,10,Finished
91575,デジタルロスト,ハノア feat. GUMI,Original,2015-07-13T00:00:00Z,247,0,2,Finished
91558,Tonight in the Rain,環ネコ feat. 巡音ルカ,Original,2015-07-13T00:00:00Z,269,4,18,Finished
90554,Horizon,Miki-P feat. 初音ミク V3 (Original),Original,2015-07-13T00:00:00Z,85,0,0,Finished
90552,Golden Sheet,Anwar Louis feat. V3 GUMI (English),Original,2015-07-13T00:00:00Z,288,1,3,Finished
90551,Glass Pyramid,Anwar Louis feat. V3 GUMI (English),Original,2015-07-13T00:00:00Z,101,0,0,Finished
937490,Re:cycle Juke Box,YamaPeee feat. 初音ミク,Original,2015-07-12T00:00:00Z,200,0,0,Finished
937489,Rain,かぢ feat. 初音ミク V3 (English),Original,2015-07-12T00:00:00Z,111,0,0,Finished
926972,ワルツのように,台所 feat. 初音ミク,Original,2015-07-12T00:00:00Z,211,0,0,Finished
917392,SWITCH-ON !!!,野村ヤスユキ feat. 初音ミク,Original,2015-07-12T00:00:00Z,34,0,0,Finished
105160,窓辺の即興曲,オワタP feat. 初音ミク,Original,2015-11-08T00:00:00Z,254,1,5,Finished
105151,残像とメモリー,如月ましろ feat. 東北ずん子,Original,2015-11-08T00:00:00Z,289,0,0,Draft
926920,今、逢いに行くから,easel feat. 初音ミク,Original,2015-11-07T00:00:00Z,341,0,0,Finished
912878,桜花,阿治志貴タカヒコネ feat. 初音ミク,Original,2015-11-07T00:00:00Z,360,0,0,Finished
912877,アンチボーイ　ミーツ　ドリーム,しょぼい井上 feat. 初音ミク,Original,2015-11-07T00:00:00Z,246,0,0,Finished
893068,Love,Syvis Entertainment feat. Ruby,Original,2015-11-07T00:00:00Z,188,0,0,Finished
646539,チンジャオロース,ポンくろ feat. GUMI,Original,2015-11-07T00:00:00Z,32,0,0,Finished
624349,ささ水,"Aポエット feat. 重音テト, 唄音ウタ",Original,2015-11-07T00:00:00Z,169,0,0,Finished
624332,紅葉,"Aポエット feat. 重音テト, 唄音ウタ",Original,2015-11-07T00:00:00Z,177,0,0,Finished
611230,キミの笑顔,"SAKUPAPA feat. GUMI, 初音ミク",Original,2015-11-07T00:00:00Z,208,0,0,Finished
108209,女々しくてっぽくて,ぱるねP feat. Rana,Original,2015-01-04T00:00:00Z,164,1,3,Finished
107149,サンプルをチョップしたらタイムスリップした,"鈴木凹 feat. 鏡音リン, GUMI",Original,2015-01-04T00:00:00Z,210,0,4,Draft
100234,last song,スパイダー feat. 初音ミク V3 (Unknown),Original,2015-01-04T00:00:00Z,231,0,0,Finished
99830,Prayer For Albion,"Lyle Music feat. MIRIAM, AVANNA",Original,2015-01-04T00:00:00Z,329,1,3,Finished
81577,サグル,ちじょう feat. 初音ミク,Original,2015-01-04T00:00:00Z,167,0,0,Finished
78379,No is music,ほしおめ feat. 初音ミク,Original,2015-01-04T00:00:00Z,291,0,4,Finished
78146,Utopipatriotis,Artvelous feat. IA,Original,2015-01-04T00:00:00Z,247,0,0,Finished
78136,彼女は何も悪くない,メンヘラひよこ feat. 初音ミク,Original,2015-01-04T00:00:00Z,191,0,0,Finished
78019,"Meditation, crimson dawn",マエストロP feat. KAITO V3 (Unknown),Original,2015-01-04T00:00:00Z,233,0,0,Finished
78016,Feather Flow,Kuroneko Lounge feat. マクネナナ (日本語),Original,2015-01-04T00:00:00Z,224,0,4,Finished
90678,我が血よ　その糧と成れ,戒斗 feat. 結月ゆかり,Original,2015-05-15T00:00:00Z,244,2,8,Finished
90160,voyage,"tekalu, 99 feat. 初音ミク",Original,2015-05-15T00:00:00Z,369,0,2,Finished
88708,風音の消失,"Merry Rabbit, 史織 feat. 初音ミク",Original,2015-05-15T00:00:00Z,246,0,0,Finished
88707,瑠璃に想いを添えて。,Elm feat. GUMI,Original,2015-05-15T00:00:00Z,286,1,3,Finished
88706,生ける世の些細な出来事,"説環, 文集P feat. V3 GUMI (Sweet)",Original,2015-05-15T00:00:00Z,247,0,0,Finished
88705,声が届かないのなら,からとP feat. 巡音ルカ,Original,2015-05-15T00:00:00Z,209,2,6,Finished
88704,トワイライト,"r0y, チョコラテP feat. 結月ゆかり",Original,2015-05-15T00:00:00Z,266,1,3,Finished
88702,missing,かぴるす feat. 初音ミク,Original,2015-05-15T00:00:00Z,248,1,5,Finished
88701,-ウルティメイト-,-K- feat. IA,Original,2015-05-15T00:00:00Z,214,1,9,Finished
88700,エゴワナビスタ,綴。 feat. GUMI,Original,2015-05-15T00:00:00Z,221,0,2,Finished
227745,ライン,mametfire feat. 初音ミク,Original,2015-04-21T00:00:00Z,305,1,3,Finished
211210,ESKARINA,Nynthixia feat. 歌幡メイジ,Original,2015-04-21T00:00:00Z,299,1,3,Finished
211208,Virtual Puppets,Nynthixia feat. 暗鳴ニュイ,Original,2015-04-21T00:00:00Z,220,2,8,Finished
211209,Sanae,Nynthixia feat. 暗鳴ニュイ,Original,2015-04-21T00:00:00Z,235,1,3,Finished
211206,Ismene,Nynthixia feat. 歌幡メイジ,Original,2015-04-21T00:00:00Z,256,1,5,Finished
211207,Anti-Sense,Nynthixia feat. 暗鳴ニュイ,Original,2015-04-21T00:00:00Z,322,1,7,Finished
211204,Cordelia,Nynthixia feat. 桃音モモ,Original,2015-04-21T00:00:00Z,272,1,3,Finished
211202,Zerlina,Nynthixia feat. 波音リツ,Original,2015-04-21T00:00:00Z,263,1,5,Finished
211203,ELYSIUM,"Nynthixia feat. 桃音モモ, 波音リツ",Original,2015-04-21T00:00:00Z,0,2,6,Finished
206782,ペルシャ猫のぺるちゃん,"anokano feat. 杏音, 鳥音",Original,2015-04-21T00:00:00Z,177,0,0,Finished
87176,夜にさよなら,ゆうたろちゃん feat. 初音ミク,Original,2015-04-28T00:00:00Z,237,0,0,Finished
87174,Resound,Esdy feat. IA,Original,2015-04-28T00:00:00Z,260,0,0,Finished
86795,手の鳴るほうへ,薄塩指数 feat. 重音テト,Original,2015-04-28T00:00:00Z,206,5,25,Finished
50961,Dyed the snow,AltoNize feat. 初音ミク Append (Dark),Original,2015-04-28T00:00:00Z,184,2,10,Finished
50960,ナミダアメ,AltoNize feat. 初音ミク Append (Sweet),Original,2015-04-28T00:00:00Z,259,1,3,Finished
50959,Blue Sign,AltoNize feat. 初音ミク Append (Dark),Original,2015-04-28T00:00:00Z,269,2,8,Finished
916204,三三七拍子,__ feat. 初音ミク,Original,2015-04-27T00:00:00Z,621,0,0,Finished
898717,〜旅猫〜,名前のない動物園 feat. 巡音ルカ,Original,2015-04-27T00:00:00Z,232,0,0,Finished
882726,クリーム,MSSサウンドシステム feat. 雪歌ユフ,Original,2015-04-27T00:00:00Z,247,2,6,Finished
699427,咲いたよリンシャン,starryfall feat. 初音ミク,Original,2015-04-27T00:00:00Z,173,0,0,Finished
204100,ふしぎがいっぱい,"Woodchuck feat. 初音ミク, 春歌ナナ",Original,2015-11-09T00:00:00Z,98,1,3,Finished
182392,コウフクナナキガラ,沁耶 feat. 初音ミク,Original,2015-11-09T00:00:00Z,206,0,0,Finished
180658,Misery's End,冬夜未戌 feat. 結月ゆかり V4 (凛),Original,2015-11-09T00:00:00Z,200,0,0,Finished
150301,週末の亡霊 [kill your weekend],cicada_sss feat. 初音ミク,Original,2015-11-09T00:00:00Z,185,0,0,Finished
130235,寂しがりやのあなたへ,星峰沙樹 feat. V3 GUMI (Whisper),Original,2015-11-09T00:00:00Z,446,0,0,Finished
124066,COLOR,オカメP feat. 初音ミク,Original,2015-11-09T00:00:00Z,226,10,70,Finished
115219,初次的旋律,"H+, 雨雪 feat. 夏語遙",Original,2015-11-09T00:00:00Z,159,1,5,Finished
105336,斜陽,ビーカーP feat. 初音ミク,Original,2015-11-09T00:00:00Z,253,0,2,Finished
105327,Looping Room,いるかアイス feat. 初音ミク,Original,2015-11-09T00:00:00Z,272,2,6,Finished
105260,アルファ・チャンネル,mayrock feat. 重音テト,Original,2015-11-09T00:00:00Z,189,2,12,Finished
108086,青春グラフィティ,"鈴掛ヨモギ feat. 初音ミク Append (Sweet), IA",Original,2015-04-23T00:00:00Z,238,0,2,Finished
98601,Aspartame,Sob Story feat. V3 GUMI (English),Original,2015-04-23T00:00:00Z,252,0,2,Finished
86719,방랑,비 고양이 feat. SeeU (Korean),Original,2015-04-23T00:00:00Z,338,0,4,Finished
86599,Why Don't You Do Your Best?,めてぃ feat. MEIKO,Original,2015-04-23T00:00:00Z,248,1,5,Finished
86598,ピープ,おさる feat. 初音ミク,Original,2015-04-23T00:00:00Z,170,1,7,Finished
86565,君のとなり,つよぽそ feat. 蒼姫ラピス,Original,2015-04-23T00:00:00Z,241,1,7,Finished
86564,ハッピーエンドを探しに,MI8k feat. GUMI,Original,2015-04-23T00:00:00Z,254,1,7,Finished
86562,春吹雪,しばいぬ feat. 巡音ルカ V4X (Unknown),Original,2015-04-23T00:00:00Z,276,0,2,Finished
86552,風姿花伝,ORYO feat. GUMI,Original,2015-04-23T00:00:00Z,286,1,9,Finished
86551,途轍もない恐怖,"ロレロ feat. 鏡音リン, 鏡音レン",Original,2015-04-23T00:00:00Z,207,1,3,Finished
625317,筋雲,"Aポエット feat. 重音テト, 唄音ウタ",Original,2015-09-15T00:00:00Z,214,0,0,Finished
387254,恋のわんだーらんど,魔法瓶 feat. 歌愛ユキ,Original,2015-09-15T00:00:00Z,222,0,0,Finished
344054,LIAR WORLD,"悠音 feat. 重音テト, 健音テイ",Original,2015-09-15T00:00:00Z,205,0,0,Finished
342223,Brilliant stars,neXus feat. kokone,Original,2015-09-15T00:00:00Z,301,1,3,Finished
322266,LAZY！,aquanu feat. 楓歌コト,Original,2015-09-15T00:00:00Z,195,0,0,Finished
290562,True Delight,Asarima feat. 重音テト,Original,2015-09-15T00:00:00Z,334,2,6,Finished
211595,マジカルダイナミックパンチ,ひえ feat. IA,Original,2015-09-15T00:00:00Z,182,0,0,Finished
210663,僕と君の空模様,P-nimWorks feat. Rana,Original,2015-09-15T00:00:00Z,260,0,0,Finished
196093,Last Bus,WhamPanda feat. Daisy (Chipspeech),Original,2015-09-15T00:00:00Z,179,1,3,Finished
182750,残酷な試験,"ゆうなぎ いく feat. KAITO, 初音ミク",Original,2015-09-15T00:00:00Z,249,0,0,Finished
158475,NO ONE IS...,xxxxxxxxx feat. IA,Original,2015-08-18T00:00:00Z,175,0,2,Finished
154255,最後のVOCALOID,ANGL feat. VY1V4 (Unknown),Original,2015-08-18T00:00:00Z,289,0,0,Finished
141926,挑戦,"上級者向けP feat. VY2V3 (Unknown), KAITO V3 (Unknown)",Original,2015-08-18T00:00:00Z,249,0,0,Finished
132848,龙耀无双,"Mimi, 花儿不哭 feat. 乐正绫",Original,2015-08-18T00:00:00Z,205,1,3,Finished
121516,キミは太陽,NGC222 feat. IA,Original,2015-08-18T00:00:00Z,237,0,0,Finished
108182,オンナゴコロとミクゴコロ,けんちゃんぐP feat. 初音ミク,Original,2015-08-18T00:00:00Z,218,0,0,Finished
101297,ボクラトカ≠ボクラシカ,ある調味料 feat. 空唄カナタ,Original,2015-08-18T00:00:00Z,202,1,3,Finished
100612,Cry,Mina Moonrise feat. MIRIAM,Original,2015-08-18T00:00:00Z,272,1,3,Finished
100115,君と僕がいた夏,種田こゆき feat. 初音ミク,Original,2015-08-18T00:00:00Z,236,0,0,Finished
99977,終わりと始まりのシューゲイザー,suga feat. 初音ミク,Original,2015-08-18T00:00:00Z,305,1,3,Finished
84731,琥珀と君と。,香辛料P feat. 重音テト,Original,2015-04-01T00:00:00Z,236,1,3,Finished
84711,Night Sound Theme,緊急ゆるポート feat. 初音ミク,Original,2015-04-01T00:00:00Z,143,1,3,Finished
84708,taletuber,lightspop feat. 初音ミク,Original,2015-04-01T00:00:00Z,290,3,15,Finished
84679,だんだん高くなる,40mP feat. 初音ミク,Original,2015-04-01T00:00:00Z,145,7,59,Finished
84648,Cocoa,QUQU HACHIJU feat. 初音ミク,Original,2015-04-01T00:00:00Z,262,1,11,Finished
84638,Alvitr,Daisuke Ohnuma feat. MIRIAM,Original,2015-04-01T00:00:00Z,403,3,13,Finished
84639,Virtual Reality (DnB Mix),Mwk feat. 初音ミク,Original,2015-04-01T00:00:00Z,274,9,46,Finished
83726,フランケンの庭,Johan Plus Kei feat. 東北ずん子,Original,2015-04-01T00:00:00Z,245,1,3,Finished
78731,目に焼き付いた物語,じん,Original,2015-04-01T00:00:00Z,128,0,0,Finished
78732,無力な僕と姉ちゃんと,ANANT-GARDE EYES,Original,2015-04-01T00:00:00Z,155,0,0,Draft
146124,モノトーン,ta-ku feat. Lily,Original,2015-03-04T00:00:00Z,297,0,0,Finished
146121,道の記憶,Red Chronos feat. Lily,Original,2015-03-04T00:00:00Z,264,0,0,Finished
146118,恋愛真最中,桜田伸次 feat. Lily,Original,2015-03-04T00:00:00Z,328,0,0,Finished
146093,太陽,桜田伸次 feat. Lily,Original,2015-03-04T00:00:00Z,245,0,0,Finished
146067,叶わぬ恋,yasuo feat. Lily,Original,2015-03-04T00:00:00Z,206,0,0,Finished
146063,刹那～remember you～,ELKA feat. Lily,Original,2015-03-04T00:00:00Z,273,0,0,Finished
143715,Darkness 怖いの,豆柴侍 feat. Lily,Original,2015-03-04T00:00:00Z,228,0,0,Finished
143712,軌跡と悠久の欠片,みゅうえん feat. Lily,Original,2015-03-04T00:00:00Z,212,0,0,Finished
131404,君が受け入れた暗闇,沢木結 feat. Lily,Original,2015-03-04T00:00:00Z,276,0,0,Finished
131399,Diamond Dust -another story-,沢木結 feat. Lily,Original,2015-03-04T00:00:00Z,278,0,0,Finished
85811,理由あって未だ,ぬゆり feat. GUMI,Original,2015-04-15T00:00:00Z,192,0,2,Finished
85813,リトルランプライト,Eight feat. 初音ミク,Original,2015-04-15T00:00:00Z,264,4,42,Finished
85815,宵の星,n-buna feat. 初音ミク,Original,2015-04-15T00:00:00Z,211,3,9,Finished
85809,I still love you,おこさまP feat. GUMI,Original,2015-04-15T00:00:00Z,302,0,0,Finished
85808,なないろトレイン,Niiro feat. GUMI,Original,2015-04-15T00:00:00Z,168,0,0,Finished
85804,Killer smile,yksb feat. IA,Original,2015-04-15T00:00:00Z,211,11,49,Finished
85803,鏡うつし,久散 feat. 初音ミク,Original,2015-04-15T00:00:00Z,202,0,2,Finished
85770,華麗なダブルプレー,starryfall feat. 初音ミク,Original,2015-04-15T00:00:00Z,149,0,0,Finished
85152,群青シンドローム,0o0 feat. 初音ミク,Original,2015-04-15T00:00:00Z,265,1,3,Finished
84908,M.A.Y.U.,Ryu☆ feat. MAYU,Original,2015-04-15T00:00:00Z,207,8,45,Finished
129898,Brutus,Kanjo feat. 夜音ミミ,Original,2015-11-07T00:00:00Z,205,1,5,Finished
120480,魔女の奏でる太陽と月の歌劇,sunon feat. IA,Original,2015-11-07T00:00:00Z,293,0,10,Finished
113801,Hollow Trees,ShinyaKiAN feat. KAITO V3 (English),Original,2015-11-07T00:00:00Z,218,0,0,Finished
106793,信仰,擾鸞 feat. 初音ミク,Original,2015-11-07T00:00:00Z,290,2,8,Finished
105414,冬天的螳螂碎片,"kausz, 心 feat. 言和",Original,2015-11-07T00:00:00Z,224,1,5,Finished
105278,かてい,しろにゃん feat. 初音ミク Append (Soft),Original,2015-11-07T00:00:00Z,304,1,3,Finished
105222,Space Jungle,てんつ feat. 初音ミク,Original,2015-11-07T00:00:00Z,287,0,2,Finished
105221,Alone,momoyarou feat. 初音ミク,Original,2015-11-07T00:00:00Z,249,1,3,Finished
105150,Star,"fowl04, さまぐら feat. 初音ミク",Original,2015-11-07T00:00:00Z,253,0,0,Finished
105149,Last Wish,jiji feat. 初音ミク,Original,2015-11-07T00:00:00Z,268,0,0,Finished
85019,食べて飲んで生きて,斉藤一 feat. 初音ミク,Original,2015-03-22T00:00:00Z,216,0,0,Finished
84870,The Rhythm to Realize,TOMOKI++ feat. 巡音ルカ V4X (Unknown),Original,2015-03-22T00:00:00Z,370,0,0,Finished
84054,昼星夢見る立葵,yeahyoutoo feat. 初音ミク V3 (Unknown),Original,2015-03-22T00:00:00Z,266,0,2,Finished
84048,サテライト,MCI_Error feat. 巡音ルカ V4X (Unknown),Original,2015-03-22T00:00:00Z,256,1,7,Finished
84023,ニンゲンカンケイ,えいちき feat. 巡音ルカ V4X (Unknown),Original,2015-03-22T00:00:00Z,236,0,0,Finished
84022,despair,CROSS feat. 巡音ルカ V4X (Unknown),Original,2015-03-22T00:00:00Z,254,0,0,Finished
84019,お気に召すまま春風に,"しろねこ feat. IA, 初音ミク",Original,2015-03-22T00:00:00Z,281,0,0,Finished
83987,DISTANCE,"BIGHEAD, EmpathP feat. 初音ミク V3 (English), 巡音ルカ V4X English (Straight)",Original,2015-03-22T00:00:00Z,248,4,16,Finished
83985,colors,LMEE feat. 巡音ルカ V4X (Unknown),Original,2015-03-22T00:00:00Z,345,2,20,Finished
83984,海に生きる,"ねこむら, cat nap feat. 初音ミク",Original,2015-03-22T00:00:00Z,302,0,0,Finished
101053,High school days,Erica Vermilion feat. 結月ゆかり,Original,2015-08-24T00:00:00Z,259,0,2,Finished
99687,Memento,Solbasa feat. 巡音ルカ V4X (Unknown),Original,2015-08-24T00:00:00Z,340,1,3,Finished
99611,Scene-碧,korby feat. 初音ミク,Original,2015-08-24T00:00:00Z,281,1,9,Finished
99496,N,"regulus feat. 鏡音リン Append (Sweet), 鏡音リン Append (Power)",Original,2015-08-24T00:00:00Z,249,3,29,Finished
99493,手紙飛行機,ぴぼ feat. 滲音かこい,Original,2015-08-24T00:00:00Z,398,4,18,Finished
99491,guilty,葵木ゴウ feat. Lily,Original,2015-08-24T00:00:00Z,220,5,19,Finished
